"Ft","Country","time_t","time_t1","N0","N"
53,"NL",1,2,50,180
52,"NL",2,3,50,180
54,"NL",3,4,50,180
52,"NL",4,5,50,180
50,"NL",5,6,50,180
55,"NL",1,2,51,180
53,"NL",2,3,51,180
55,"NL",3,4,51,180
53,"NL",4,5,51,180
52,"NL",5,6,51,180
55,"NL",1,2,52,180
54,"NL",2,3,52,180
56,"NL",3,4,52,180
55,"NL",4,5,52,180
53,"NL",5,6,52,180
56,"NL",1,2,53,180
56,"NL",2,3,53,180
57,"NL",3,4,53,180
55,"NL",4,5,53,180
54,"NL",5,6,53,180
57,"NL",1,2,54,180
57,"NL",2,3,54,180
59,"NL",3,4,54,180
55,"NL",4,5,54,180
55,"NL",5,6,54,180
59,"NL",1,2,55,180
58,"NL",2,3,55,180
60,"NL",3,4,55,180
56,"NL",4,5,55,180
55,"NL",5,6,55,180
59,"NL",1,2,56,180
59,"NL",2,3,56,180
61,"NL",3,4,56,180
56,"NL",4,5,56,180
56,"NL",5,6,56,180
60,"NL",1,2,57,180
59,"NL",2,3,57,180
62,"NL",3,4,57,180
58,"NL",4,5,57,180
58,"NL",5,6,57,180
61,"NL",1,2,58,180
60,"NL",2,3,58,180
63,"NL",3,4,58,180
59,"NL",4,5,58,180
60,"NL",5,6,58,180
61,"NL",1,2,59,180
61,"NL",2,3,59,180
64,"NL",3,4,59,180
60,"NL",4,5,59,180
62,"NL",5,6,59,180
62,"NL",1,2,60,180
62,"NL",2,3,60,180
65,"NL",3,4,60,180
62,"NL",4,5,60,180
62,"NL",5,6,60,180
62,"NL",1,2,61,180
64,"NL",2,3,61,180
65,"NL",3,4,61,180
62,"NL",4,5,61,180
62,"NL",5,6,61,180
63,"NL",1,2,62,180
66,"NL",2,3,62,180
65,"NL",3,4,62,180
64,"NL",4,5,62,180
62,"NL",5,6,62,180
64,"NL",1,2,63,180
67,"NL",2,3,63,180
67,"NL",3,4,63,180
64,"NL",4,5,63,180
64,"NL",5,6,63,180
65,"NL",1,2,64,180
68,"NL",2,3,64,180
68,"NL",3,4,64,180
65,"NL",4,5,64,180
66,"NL",5,6,64,180
66,"NL",1,2,65,180
69,"NL",2,3,65,180
69,"NL",3,4,65,180
66,"NL",4,5,65,180
68,"NL",5,6,65,180
67,"NL",1,2,66,180
70,"NL",2,3,66,180
70,"NL",3,4,66,180
67,"NL",4,5,66,180
69,"NL",5,6,66,180
69,"NL",1,2,67,180
71,"NL",2,3,67,180
71,"NL",3,4,67,180
69,"NL",4,5,67,180
70,"NL",5,6,67,180
70,"NL",1,2,68,180
73,"NL",2,3,68,180
71,"NL",3,4,68,180
71,"NL",4,5,68,180
71,"NL",5,6,68,180
72,"NL",1,2,69,180
74,"NL",2,3,69,180
72,"NL",3,4,69,180
72,"NL",4,5,69,180
73,"NL",5,6,69,180
72,"NL",1,2,70,180
76,"NL",2,3,70,180
73,"NL",3,4,70,180
72,"NL",4,5,70,180
75,"NL",5,6,70,180
74,"NL",1,2,71,180
77,"NL",2,3,71,180
74,"NL",3,4,71,180
73,"NL",4,5,71,180
76,"NL",5,6,71,180
74,"NL",1,2,72,180
79,"NL",2,3,72,180
75,"NL",3,4,72,180
74,"NL",4,5,72,180
78,"NL",5,6,72,180
76,"NL",1,2,73,180
80,"NL",2,3,73,180
77,"NL",3,4,73,180
76,"NL",4,5,73,180
79,"NL",5,6,73,180
77,"NL",1,2,74,180
81,"NL",2,3,74,180
78,"NL",3,4,74,180
76,"NL",4,5,74,180
79,"NL",5,6,74,180
79,"NL",1,2,75,180
81,"NL",2,3,75,180
79,"NL",3,4,75,180
77,"NL",4,5,75,180
80,"NL",5,6,75,180
80,"NL",1,2,76,180
83,"NL",2,3,76,180
79,"NL",3,4,76,180
77,"NL",4,5,76,180
80,"NL",5,6,76,180
81,"NL",1,2,77,180
83,"NL",2,3,77,180
79,"NL",3,4,77,180
77,"NL",4,5,77,180
81,"NL",5,6,77,180
83,"NL",1,2,78,180
84,"NL",2,3,78,180
80,"NL",3,4,78,180
79,"NL",4,5,78,180
82,"NL",5,6,78,180
84,"NL",1,2,79,180
85,"NL",2,3,79,180
82,"NL",3,4,79,180
80,"NL",4,5,79,180
83,"NL",5,6,79,180
86,"NL",1,2,80,180
86,"NL",2,3,80,180
84,"NL",3,4,80,180
80,"NL",4,5,80,180
84,"NL",5,6,80,180
86,"NL",1,2,81,180
86,"NL",2,3,81,180
85,"NL",3,4,81,180
82,"NL",4,5,81,180
84,"NL",5,6,81,180
87,"NL",1,2,82,180
88,"NL",2,3,82,180
86,"NL",3,4,82,180
83,"NL",4,5,82,180
86,"NL",5,6,82,180
88,"NL",1,2,83,180
89,"NL",2,3,83,180
87,"NL",3,4,83,180
85,"NL",4,5,83,180
86,"NL",5,6,83,180
90,"NL",1,2,84,180
90,"NL",2,3,84,180
89,"NL",3,4,84,180
86,"NL",4,5,84,180
87,"NL",5,6,84,180
91,"NL",1,2,85,180
91,"NL",2,3,85,180
91,"NL",3,4,85,180
88,"NL",4,5,85,180
88,"NL",5,6,85,180
92,"NL",1,2,86,180
92,"NL",2,3,86,180
92,"NL",3,4,86,180
90,"NL",4,5,86,180
89,"NL",5,6,86,180
93,"NL",1,2,87,180
93,"NL",2,3,87,180
93,"NL",3,4,87,180
91,"NL",4,5,87,180
90,"NL",5,6,87,180
93,"NL",1,2,88,180
94,"NL",2,3,88,180
93,"NL",3,4,88,180
91,"NL",4,5,88,180
91,"NL",5,6,88,180
94,"NL",1,2,89,180
95,"NL",2,3,89,180
94,"NL",3,4,89,180
92,"NL",4,5,89,180
92,"NL",5,6,89,180
94,"NL",1,2,90,180
97,"NL",2,3,90,180
96,"NL",3,4,90,180
93,"NL",4,5,90,180
93,"NL",5,6,90,180
94,"NL",1,2,91,180
97,"NL",2,3,91,180
97,"NL",3,4,91,180
95,"NL",4,5,91,180
95,"NL",5,6,91,180
95,"NL",1,2,92,180
98,"NL",2,3,92,180
98,"NL",3,4,92,180
96,"NL",4,5,92,180
96,"NL",5,6,92,180
96,"NL",1,2,93,180
99,"NL",2,3,93,180
98,"NL",3,4,93,180
98,"NL",4,5,93,180
97,"NL",5,6,93,180
98,"NL",1,2,94,180
100,"NL",2,3,94,180
99,"NL",3,4,94,180
99,"NL",4,5,94,180
97,"NL",5,6,94,180
99,"NL",1,2,95,180
101,"NL",2,3,95,180
100,"NL",3,4,95,180
100,"NL",4,5,95,180
98,"NL",5,6,95,180
100,"NL",1,2,96,180
102,"NL",2,3,96,180
101,"NL",3,4,96,180
101,"NL",4,5,96,180
99,"NL",5,6,96,180
102,"NL",1,2,97,180
103,"NL",2,3,97,180
102,"NL",3,4,97,180
102,"NL",4,5,97,180
100,"NL",5,6,97,180
104,"NL",1,2,98,180
104,"NL",2,3,98,180
104,"NL",3,4,98,180
103,"NL",4,5,98,180
101,"NL",5,6,98,180
105,"NL",1,2,99,180
106,"NL",2,3,99,180
104,"NL",3,4,99,180
104,"NL",4,5,99,180
101,"NL",5,6,99,180
106,"NL",1,2,100,180
107,"NL",2,3,100,180
106,"NL",3,4,100,180
105,"NL",4,5,100,180
102,"NL",5,6,100,180
106,"NL",1,2,101,180
109,"NL",2,3,101,180
107,"NL",3,4,101,180
106,"NL",4,5,101,180
103,"NL",5,6,101,180
106,"NL",1,2,102,180
109,"NL",2,3,102,180
108,"NL",3,4,102,180
107,"NL",4,5,102,180
104,"NL",5,6,102,180
106,"NL",1,2,103,180
109,"NL",2,3,103,180
108,"NL",3,4,103,180
107,"NL",4,5,103,180
105,"NL",5,6,103,180
107,"NL",1,2,104,180
110,"NL",2,3,104,180
109,"NL",3,4,104,180
108,"NL",4,5,104,180
105,"NL",5,6,104,180
108,"NL",1,2,105,180
112,"NL",2,3,105,180
109,"NL",3,4,105,180
109,"NL",4,5,105,180
106,"NL",5,6,105,180
110,"NL",1,2,106,180
112,"NL",2,3,106,180
110,"NL",3,4,106,180
110,"NL",4,5,106,180
107,"NL",5,6,106,180
111,"NL",1,2,107,180
112,"NL",2,3,107,180
112,"NL",3,4,107,180
111,"NL",4,5,107,180
109,"NL",5,6,107,180
112,"NL",1,2,108,180
113,"NL",2,3,108,180
112,"NL",3,4,108,180
113,"NL",4,5,108,180
111,"NL",5,6,108,180
113,"NL",1,2,109,180
114,"NL",2,3,109,180
113,"NL",3,4,109,180
115,"NL",4,5,109,180
111,"NL",5,6,109,180
113,"NL",1,2,110,180
116,"NL",2,3,110,180
115,"NL",3,4,110,180
116,"NL",4,5,110,180
113,"NL",5,6,110,180
114,"NL",1,2,111,180
116,"NL",2,3,111,180
115,"NL",3,4,111,180
116,"NL",4,5,111,180
115,"NL",5,6,111,180
115,"NL",1,2,112,180
118,"NL",2,3,112,180
116,"NL",3,4,112,180
116,"NL",4,5,112,180
116,"NL",5,6,112,180
117,"NL",1,2,113,180
118,"NL",2,3,113,180
117,"NL",3,4,113,180
116,"NL",4,5,113,180
116,"NL",5,6,113,180
118,"NL",1,2,114,180
120,"NL",2,3,114,180
117,"NL",3,4,114,180
116,"NL",4,5,114,180
116,"NL",5,6,114,180
120,"NL",1,2,115,180
120,"NL",2,3,115,180
118,"NL",3,4,115,180
117,"NL",4,5,115,180
117,"NL",5,6,115,180
122,"NL",1,2,116,180
120,"NL",2,3,116,180
119,"NL",3,4,116,180
119,"NL",4,5,116,180
117,"NL",5,6,116,180
122,"NL",1,2,117,180
121,"NL",2,3,117,180
120,"NL",3,4,117,180
121,"NL",4,5,117,180
117,"NL",5,6,117,180
122,"NL",1,2,118,180
122,"NL",2,3,118,180
121,"NL",3,4,118,180
121,"NL",4,5,118,180
119,"NL",5,6,118,180
124,"NL",1,2,119,180
122,"NL",2,3,119,180
121,"NL",3,4,119,180
123,"NL",4,5,119,180
119,"NL",5,6,119,180
126,"NL",1,2,120,180
122,"NL",2,3,120,180
122,"NL",3,4,120,180
124,"NL",4,5,120,180
121,"NL",5,6,120,180
127,"NL",1,2,121,180
123,"NL",2,3,121,180
124,"NL",3,4,121,180
124,"NL",4,5,121,180
122,"NL",5,6,121,180
128,"NL",1,2,122,180
124,"NL",2,3,122,180
125,"NL",3,4,122,180
125,"NL",4,5,122,180
124,"NL",5,6,122,180
129,"NL",1,2,123,180
126,"NL",2,3,123,180
126,"NL",3,4,123,180
126,"NL",4,5,123,180
125,"NL",5,6,123,180
131,"NL",1,2,124,180
128,"NL",2,3,124,180
127,"NL",3,4,124,180
127,"NL",4,5,124,180
127,"NL",5,6,124,180
133,"NL",1,2,125,180
130,"NL",2,3,125,180
128,"NL",3,4,125,180
128,"NL",4,5,125,180
127,"NL",5,6,125,180
134,"NL",1,2,126,180
130,"NL",2,3,126,180
130,"NL",3,4,126,180
128,"NL",4,5,126,180
128,"NL",5,6,126,180
135,"NL",1,2,127,180
132,"NL",2,3,127,180
131,"NL",3,4,127,180
130,"NL",4,5,127,180
130,"NL",5,6,127,180
136,"NL",1,2,128,180
133,"NL",2,3,128,180
132,"NL",3,4,128,180
131,"NL",4,5,128,180
131,"NL",5,6,128,180
137,"NL",1,2,129,180
134,"NL",2,3,129,180
133,"NL",3,4,129,180
133,"NL",4,5,129,180
131,"NL",5,6,129,180
138,"NL",1,2,130,180
134,"NL",2,3,130,180
134,"NL",3,4,130,180
134,"NL",4,5,130,180
132,"NL",5,6,130,180
138,"NL",1,2,131,180
134,"NL",2,3,131,180
135,"NL",3,4,131,180
135,"NL",4,5,131,180
133,"NL",5,6,131,180
138,"NL",1,2,132,180
135,"NL",2,3,132,180
136,"NL",3,4,132,180
136,"NL",4,5,132,180
134,"NL",5,6,132,180
138,"NL",1,2,133,180
136,"NL",2,3,133,180
137,"NL",3,4,133,180
138,"NL",4,5,133,180
136,"NL",5,6,133,180
138,"NL",1,2,134,180
138,"NL",2,3,134,180
139,"NL",3,4,134,180
139,"NL",4,5,134,180
138,"NL",5,6,134,180
139,"NL",1,2,135,180
139,"NL",2,3,135,180
140,"NL",3,4,135,180
139,"NL",4,5,135,180
139,"NL",5,6,135,180
139,"NL",1,2,136,180
140,"NL",2,3,136,180
140,"NL",3,4,136,180
140,"NL",4,5,136,180
139,"NL",5,6,136,180
141,"NL",1,2,137,180
140,"NL",2,3,137,180
141,"NL",3,4,137,180
141,"NL",4,5,137,180
140,"NL",5,6,137,180
143,"NL",1,2,138,180
141,"NL",2,3,138,180
143,"NL",3,4,138,180
142,"NL",4,5,138,180
140,"NL",5,6,138,180
144,"NL",1,2,139,180
143,"NL",2,3,139,180
144,"NL",3,4,139,180
143,"NL",4,5,139,180
141,"NL",5,6,139,180
144,"NL",1,2,140,180
145,"NL",2,3,140,180
144,"NL",3,4,140,180
143,"NL",4,5,140,180
142,"NL",5,6,140,180
145,"NL",1,2,141,180
145,"NL",2,3,141,180
145,"NL",3,4,141,180
144,"NL",4,5,141,180
142,"NL",5,6,141,180
147,"NL",1,2,142,180
146,"NL",2,3,142,180
146,"NL",3,4,142,180
145,"NL",4,5,142,180
143,"NL",5,6,142,180
148,"NL",1,2,143,180
147,"NL",2,3,143,180
147,"NL",3,4,143,180
147,"NL",4,5,143,180
145,"NL",5,6,143,180
150,"NL",1,2,144,180
148,"NL",2,3,144,180
149,"NL",3,4,144,180
149,"NL",4,5,144,180
145,"NL",5,6,144,180
151,"NL",1,2,145,180
149,"NL",2,3,145,180
150,"NL",3,4,145,180
150,"NL",4,5,145,180
146,"NL",5,6,145,180
151,"NL",1,2,146,180
150,"NL",2,3,146,180
151,"NL",3,4,146,180
151,"NL",4,5,146,180
148,"NL",5,6,146,180
151,"NL",1,2,147,180
151,"NL",2,3,147,180
153,"NL",3,4,147,180
151,"NL",4,5,147,180
149,"NL",5,6,147,180
151,"NL",1,2,148,180
152,"NL",2,3,148,180
154,"NL",3,4,148,180
151,"NL",4,5,148,180
150,"NL",5,6,148,180
152,"NL",1,2,149,180
153,"NL",2,3,149,180
154,"NL",3,4,149,180
152,"NL",4,5,149,180
150,"NL",5,6,149,180
153,"NL",1,2,150,180
155,"NL",2,3,150,180
154,"NL",3,4,150,180
153,"NL",4,5,150,180
151,"NL",5,6,150,180
153,"NL",1,2,151,180
156,"NL",2,3,151,180
155,"NL",3,4,151,180
154,"NL",4,5,151,180
152,"NL",5,6,151,180
154,"NL",1,2,152,180
157,"NL",2,3,152,180
157,"NL",3,4,152,180
155,"NL",4,5,152,180
152,"NL",5,6,152,180
155,"NL",1,2,153,180
158,"NL",2,3,153,180
158,"NL",3,4,153,180
155,"NL",4,5,153,180
154,"NL",5,6,153,180
156,"NL",1,2,154,180
159,"NL",2,3,154,180
158,"NL",3,4,154,180
156,"NL",4,5,154,180
155,"NL",5,6,154,180
157,"NL",1,2,155,180
160,"NL",2,3,155,180
159,"NL",3,4,155,180
158,"NL",4,5,155,180
156,"NL",5,6,155,180
157,"NL",1,2,156,180
162,"NL",2,3,156,180
160,"NL",3,4,156,180
159,"NL",4,5,156,180
156,"NL",5,6,156,180
159,"NL",1,2,157,180
163,"NL",2,3,157,180
161,"NL",3,4,157,180
160,"NL",4,5,157,180
158,"NL",5,6,157,180
160,"NL",1,2,158,180
164,"NL",2,3,158,180
162,"NL",3,4,158,180
160,"NL",4,5,158,180
159,"NL",5,6,158,180
160,"NL",1,2,159,180
165,"NL",2,3,159,180
163,"NL",3,4,159,180
161,"NL",4,5,159,180
160,"NL",5,6,159,180
160,"NL",1,2,160,180
166,"NL",2,3,160,180
164,"NL",3,4,160,180
162,"NL",4,5,160,180
161,"NL",5,6,160,180
162,"NL",1,2,161,180
167,"NL",2,3,161,180
165,"NL",3,4,161,180
163,"NL",4,5,161,180
162,"NL",5,6,161,180
162,"NL",1,2,162,180
168,"NL",2,3,162,180
166,"NL",3,4,162,180
164,"NL",4,5,162,180
163,"NL",5,6,162,180
164,"NL",1,2,163,180
169,"NL",2,3,163,180
166,"NL",3,4,163,180
165,"NL",4,5,163,180
163,"NL",5,6,163,180
166,"NL",1,2,164,180
169,"NL",2,3,164,180
166,"NL",3,4,164,180
166,"NL",4,5,164,180
164,"NL",5,6,164,180
167,"NL",1,2,165,180
170,"NL",2,3,165,180
167,"NL",3,4,165,180
167,"NL",4,5,165,180
166,"NL",5,6,165,180
169,"NL",1,2,166,180
170,"NL",2,3,166,180
168,"NL",3,4,166,180
168,"NL",4,5,166,180
167,"NL",5,6,166,180
170,"NL",1,2,167,180
170,"NL",2,3,167,180
170,"NL",3,4,167,180
170,"NL",4,5,167,180
168,"NL",5,6,167,180
171,"NL",1,2,168,180
170,"NL",2,3,168,180
171,"NL",3,4,168,180
171,"NL",4,5,168,180
169,"NL",5,6,168,180
171,"NL",1,2,169,180
172,"NL",2,3,169,180
173,"NL",3,4,169,180
172,"NL",4,5,169,180
170,"NL",5,6,169,180
171,"NL",1,2,170,180
173,"NL",2,3,170,180
174,"NL",3,4,170,180
173,"NL",4,5,170,180
171,"NL",5,6,170,180
172,"NL",1,2,171,180
174,"NL",2,3,171,180
175,"NL",3,4,171,180
173,"NL",4,5,171,180
172,"NL",5,6,171,180
173,"NL",1,2,172,180
175,"NL",2,3,172,180
177,"NL",3,4,172,180
173,"NL",4,5,172,180
173,"NL",5,6,172,180
174,"NL",1,2,173,180
175,"NL",2,3,173,180
178,"NL",3,4,173,180
174,"NL",4,5,173,180
173,"NL",5,6,173,180
175,"NL",1,2,174,180
175,"NL",2,3,174,180
178,"NL",3,4,174,180
175,"NL",4,5,174,180
174,"NL",5,6,174,180
176,"NL",1,2,175,180
177,"NL",2,3,175,180
178,"NL",3,4,175,180
176,"NL",4,5,175,180
175,"NL",5,6,175,180
177,"NL",1,2,176,180
177,"NL",2,3,176,180
179,"NL",3,4,176,180
177,"NL",4,5,176,180
177,"NL",5,6,176,180
178,"NL",1,2,177,180
178,"NL",2,3,177,180
179,"NL",3,4,177,180
179,"NL",4,5,177,180
177,"NL",5,6,177,180
179,"NL",1,2,178,180
178,"NL",2,3,178,180
179,"NL",3,4,178,180
179,"NL",4,5,178,180
178,"NL",5,6,178,180
179,"NL",1,2,179,180
180,"NL",2,3,179,180
179,"NL",3,4,179,180
180,"NL",4,5,179,180
179,"NL",5,6,179,180
180,"NL",1,2,180,180
180,"NL",2,3,180,180
180,"NL",3,4,180,180
180,"NL",4,5,180,180
180,"NL",5,6,180,180
2,"PL",1,2,2,302
2,"PL",2,3,2,302
2,"PL",3,4,2,302
2,"PL",4,5,2,302
2,"PL",5,6,2,302
3,"PL",1,2,3,302
3,"PL",2,3,3,302
3,"PL",3,4,3,302
3,"PL",4,5,3,302
3,"PL",5,6,3,302
4,"PL",1,2,4,302
4,"PL",2,3,4,302
4,"PL",3,4,4,302
4,"PL",4,5,4,302
4,"PL",5,6,4,302
5,"PL",1,2,5,302
5,"PL",2,3,5,302
5,"PL",3,4,5,302
5,"PL",4,5,5,302
5,"PL",5,6,5,302
7,"PL",1,2,6,302
6,"PL",2,3,6,302
7,"PL",3,4,6,302
6,"PL",4,5,6,302
6,"PL",5,6,6,302
7,"PL",1,2,7,302
7,"PL",2,3,7,302
7,"PL",3,4,7,302
7,"PL",4,5,7,302
7,"PL",5,6,7,302
8,"PL",1,2,8,302
8,"PL",2,3,8,302
8,"PL",3,4,8,302
8,"PL",4,5,8,302
8,"PL",5,6,8,302
9,"PL",1,2,9,302
9,"PL",2,3,9,302
9,"PL",3,4,9,302
9,"PL",4,5,9,302
9,"PL",5,6,9,302
11,"PL",1,2,10,302
10,"PL",2,3,10,302
10,"PL",3,4,10,302
10,"PL",4,5,10,302
10,"PL",5,6,10,302
11,"PL",1,2,11,302
11,"PL",2,3,11,302
12,"PL",3,4,11,302
11,"PL",4,5,11,302
11,"PL",5,6,11,302
13,"PL",1,2,12,302
13,"PL",2,3,12,302
12,"PL",3,4,12,302
12,"PL",4,5,12,302
12,"PL",5,6,12,302
14,"PL",1,2,13,302
14,"PL",2,3,13,302
13,"PL",3,4,13,302
13,"PL",4,5,13,302
13,"PL",5,6,13,302
14,"PL",1,2,14,302
15,"PL",2,3,14,302
14,"PL",3,4,14,302
14,"PL",4,5,14,302
14,"PL",5,6,14,302
16,"PL",1,2,15,302
15,"PL",2,3,15,302
15,"PL",3,4,15,302
15,"PL",4,5,15,302
15,"PL",5,6,15,302
16,"PL",1,2,16,302
17,"PL",2,3,16,302
16,"PL",3,4,16,302
16,"PL",4,5,16,302
17,"PL",5,6,16,302
18,"PL",1,2,17,302
18,"PL",2,3,17,302
17,"PL",3,4,17,302
17,"PL",4,5,17,302
17,"PL",5,6,17,302
18,"PL",1,2,18,302
18,"PL",2,3,18,302
19,"PL",3,4,18,302
18,"PL",4,5,18,302
18,"PL",5,6,18,302
19,"PL",1,2,19,302
19,"PL",2,3,19,302
20,"PL",3,4,19,302
19,"PL",4,5,19,302
19,"PL",5,6,19,302
21,"PL",1,2,20,302
20,"PL",2,3,20,302
20,"PL",3,4,20,302
21,"PL",4,5,20,302
20,"PL",5,6,20,302
22,"PL",1,2,21,302
22,"PL",2,3,21,302
22,"PL",3,4,21,302
21,"PL",4,5,21,302
21,"PL",5,6,21,302
24,"PL",1,2,22,302
23,"PL",2,3,22,302
22,"PL",3,4,22,302
22,"PL",4,5,22,302
23,"PL",5,6,22,302
25,"PL",1,2,23,302
24,"PL",2,3,23,302
23,"PL",3,4,23,302
24,"PL",4,5,23,302
24,"PL",5,6,23,302
25,"PL",1,2,24,302
26,"PL",2,3,24,302
24,"PL",3,4,24,302
25,"PL",4,5,24,302
25,"PL",5,6,24,302
26,"PL",1,2,25,302
27,"PL",2,3,25,302
26,"PL",3,4,25,302
25,"PL",4,5,25,302
25,"PL",5,6,25,302
27,"PL",1,2,26,302
28,"PL",2,3,26,302
27,"PL",3,4,26,302
27,"PL",4,5,26,302
27,"PL",5,6,26,302
28,"PL",1,2,27,302
30,"PL",2,3,27,302
27,"PL",3,4,27,302
28,"PL",4,5,27,302
28,"PL",5,6,27,302
29,"PL",1,2,28,302
31,"PL",2,3,28,302
29,"PL",3,4,28,302
28,"PL",4,5,28,302
28,"PL",5,6,28,302
30,"PL",1,2,29,302
33,"PL",2,3,29,302
29,"PL",3,4,29,302
29,"PL",4,5,29,302
30,"PL",5,6,29,302
31,"PL",1,2,30,302
34,"PL",2,3,30,302
31,"PL",3,4,30,302
30,"PL",4,5,30,302
31,"PL",5,6,30,302
33,"PL",1,2,31,302
35,"PL",2,3,31,302
32,"PL",3,4,31,302
31,"PL",4,5,31,302
32,"PL",5,6,31,302
34,"PL",1,2,32,302
36,"PL",2,3,32,302
33,"PL",3,4,32,302
33,"PL",4,5,32,302
32,"PL",5,6,32,302
35,"PL",1,2,33,302
36,"PL",2,3,33,302
34,"PL",3,4,33,302
35,"PL",4,5,33,302
34,"PL",5,6,33,302
36,"PL",1,2,34,302
37,"PL",2,3,34,302
36,"PL",3,4,34,302
35,"PL",4,5,34,302
35,"PL",5,6,34,302
37,"PL",1,2,35,302
38,"PL",2,3,35,302
36,"PL",3,4,35,302
36,"PL",4,5,35,302
36,"PL",5,6,35,302
37,"PL",1,2,36,302
38,"PL",2,3,36,302
37,"PL",3,4,36,302
36,"PL",4,5,36,302
36,"PL",5,6,36,302
39,"PL",1,2,37,302
38,"PL",2,3,37,302
37,"PL",3,4,37,302
38,"PL",4,5,37,302
37,"PL",5,6,37,302
40,"PL",1,2,38,302
39,"PL",2,3,38,302
38,"PL",3,4,38,302
38,"PL",4,5,38,302
38,"PL",5,6,38,302
40,"PL",1,2,39,302
41,"PL",2,3,39,302
40,"PL",3,4,39,302
39,"PL",4,5,39,302
39,"PL",5,6,39,302
40,"PL",1,2,40,302
43,"PL",2,3,40,302
41,"PL",3,4,40,302
40,"PL",4,5,40,302
41,"PL",5,6,40,302
42,"PL",1,2,41,302
43,"PL",2,3,41,302
43,"PL",3,4,41,302
42,"PL",4,5,41,302
42,"PL",5,6,41,302
43,"PL",1,2,42,302
44,"PL",2,3,42,302
45,"PL",3,4,42,302
43,"PL",4,5,42,302
44,"PL",5,6,42,302
44,"PL",1,2,43,302
46,"PL",2,3,43,302
45,"PL",3,4,43,302
44,"PL",4,5,43,302
45,"PL",5,6,43,302
46,"PL",1,2,44,302
46,"PL",2,3,44,302
46,"PL",3,4,44,302
45,"PL",4,5,44,302
46,"PL",5,6,44,302
47,"PL",1,2,45,302
48,"PL",2,3,45,302
47,"PL",3,4,45,302
46,"PL",4,5,45,302
46,"PL",5,6,45,302
48,"PL",1,2,46,302
49,"PL",2,3,46,302
49,"PL",3,4,46,302
47,"PL",4,5,46,302
46,"PL",5,6,46,302
49,"PL",1,2,47,302
50,"PL",2,3,47,302
49,"PL",3,4,47,302
48,"PL",4,5,47,302
47,"PL",5,6,47,302
49,"PL",1,2,48,302
52,"PL",2,3,48,302
50,"PL",3,4,48,302
49,"PL",4,5,48,302
49,"PL",5,6,48,302
51,"PL",1,2,49,302
53,"PL",2,3,49,302
52,"PL",3,4,49,302
51,"PL",4,5,49,302
50,"PL",5,6,49,302
52,"PL",1,2,50,302
54,"PL",2,3,50,302
53,"PL",3,4,50,302
51,"PL",4,5,50,302
51,"PL",5,6,50,302
53,"PL",1,2,51,302
54,"PL",2,3,51,302
54,"PL",3,4,51,302
53,"PL",4,5,51,302
53,"PL",5,6,51,302
54,"PL",1,2,52,302
56,"PL",2,3,52,302
56,"PL",3,4,52,302
54,"PL",4,5,52,302
54,"PL",5,6,52,302
55,"PL",1,2,53,302
58,"PL",2,3,53,302
56,"PL",3,4,53,302
54,"PL",4,5,53,302
56,"PL",5,6,53,302
57,"PL",1,2,54,302
58,"PL",2,3,54,302
57,"PL",3,4,54,302
55,"PL",4,5,54,302
57,"PL",5,6,54,302
58,"PL",1,2,55,302
60,"PL",2,3,55,302
58,"PL",3,4,55,302
57,"PL",4,5,55,302
57,"PL",5,6,55,302
59,"PL",1,2,56,302
61,"PL",2,3,56,302
59,"PL",3,4,56,302
59,"PL",4,5,56,302
58,"PL",5,6,56,302
59,"PL",1,2,57,302
62,"PL",2,3,57,302
60,"PL",3,4,57,302
60,"PL",4,5,57,302
58,"PL",5,6,57,302
61,"PL",1,2,58,302
63,"PL",2,3,58,302
61,"PL",3,4,58,302
61,"PL",4,5,58,302
59,"PL",5,6,58,302
62,"PL",1,2,59,302
64,"PL",2,3,59,302
63,"PL",3,4,59,302
61,"PL",4,5,59,302
59,"PL",5,6,59,302
62,"PL",1,2,60,302
66,"PL",2,3,60,302
63,"PL",3,4,60,302
63,"PL",4,5,60,302
60,"PL",5,6,60,302
63,"PL",1,2,61,302
67,"PL",2,3,61,302
65,"PL",3,4,61,302
64,"PL",4,5,61,302
62,"PL",5,6,61,302
64,"PL",1,2,62,302
67,"PL",2,3,62,302
66,"PL",3,4,62,302
65,"PL",4,5,62,302
64,"PL",5,6,62,302
65,"PL",1,2,63,302
68,"PL",2,3,63,302
66,"PL",3,4,63,302
66,"PL",4,5,63,302
65,"PL",5,6,63,302
67,"PL",1,2,64,302
69,"PL",2,3,64,302
67,"PL",3,4,64,302
67,"PL",4,5,64,302
66,"PL",5,6,64,302
68,"PL",1,2,65,302
71,"PL",2,3,65,302
67,"PL",3,4,65,302
67,"PL",4,5,65,302
68,"PL",5,6,65,302
70,"PL",1,2,66,302
71,"PL",2,3,66,302
68,"PL",3,4,66,302
67,"PL",4,5,66,302
68,"PL",5,6,66,302
72,"PL",1,2,67,302
71,"PL",2,3,67,302
70,"PL",3,4,67,302
68,"PL",4,5,67,302
70,"PL",5,6,67,302
73,"PL",1,2,68,302
73,"PL",2,3,68,302
70,"PL",3,4,68,302
69,"PL",4,5,68,302
71,"PL",5,6,68,302
74,"PL",1,2,69,302
74,"PL",2,3,69,302
72,"PL",3,4,69,302
71,"PL",4,5,69,302
71,"PL",5,6,69,302
75,"PL",1,2,70,302
75,"PL",2,3,70,302
73,"PL",3,4,70,302
